Student_ID,gender,branch,cgpa,tenth_percentage,twelfth_percentage,backlogs,study_hours_per_day,attendance_percentage,projects_completed,internships_completed,coding_skill_rating,communication_skill_rating,aptitude_skill_rating,hackathons_participated,certifications_count,sleep_hours,stress_level,part_time_job,family_income_level,city_tier,internet_access,extracurricular_involvement
1637,Male,IT,6.91,61.4,62.0,0,0.0,59.6,8,2,5,5,4,5,5,5.0,4,No,Medium,Tier 3,Yes,High
1638,Male,ME,8.72,80.1,74.2,1,3.0,69.4,6,4,5,5,4,6,4,5.5,10,Yes,Medium,Tier 1,Yes,None
1639,Female,CSE,9.88,86.8,85.6,0,3.4,71.3,5,4,3,4,5,3,5,7.6,9,No,Medium,Tier 2,Yes,Medium
1640,Female,ECE,8.4,75.0,75.6,0,4.4,69.5,2,1,1,1,4,1,2,7.9,5,No,Medium,Tier 3,Yes,Low
1641,Male,CE,5.36,50.0,52.6,1,5.6,70.5,3,1,1,1,2,1,0,7.3,5,No,High,Tier 2,No,High
1642,Female,CE,6.82,57.0,60.6,0,3.4,57.0,6,3,4,5,3,4,4,4.7,10,No,High,Tier 1,Yes,Low
1643,Male,ECE,7.83,70.7,75.1,2,5.2,75.4,3,2,3,5,4,2,3,5.7,10,No,Medium,Tier 3,Yes,Low
1644,Female,IT,8.6,86.6,68.4,0,1.2,75.7,7,3,5,5,4,4,4,7.5,1,No,Medium,Tier 2,Yes,High
1645,Male,CSE,10.0,92.1,85.4,0,6.7,71.7,7,3,5,3,5,5,3,9.0,3,Yes,Low,Tier 2,Yes,None
1646,Female,ECE,7.86,68.3,68.0,0,3.9,80.1,5,1,3,1,3,4,3,8.5,7,No,Low,Tier 3,No,None
1647,Male,IT,7.7,62.0,65.1,1,1.0,64.2,8,1,5,3,4,4,5,8.9,3,No,Medium,Tier 3,Yes,Low
1648,Female,IT,9.22,86.5,86.3,0,5.2,75.5,6,1,3,5,5,3,1,7.4,6,No,Medium,Tier 2,Yes,Medium
1649,Female,ME,7.98,77.6,71.2,1,3.5,74.0,7,0,5,5,5,5,4,7.4,1,No,Low,Tier 1,No,Medium
1650,Female,IT,8.67,80.6,74.3,0,7.7,81.7,4,2,3,1,5,4,0,5.8,10,No,High,Tier 2,Yes,Medium
1651,Male,CSE,8.6,79.7,80.6,0,7.2,78.3,8,4,5,4,5,5,5,8.1,2,No,Medium,Tier 1,Yes,High
1652,Male,IT,10.0,82.9,98.4,0,5.8,69.7,7,4,5,4,5,4,4,6.9,1,No,Medium,Tier 1,Yes,None
1653,Male,ECE,8.18,74.2,77.1,0,0.0,60.0,7,2,5,1,4,5,3,7.8,2,No,Low,Tier 2,Yes,Medium
1654,Male,CSE,9.35,81.2,81.3,0,3.5,69.5,8,4,5,1,5,5,2,7.0,8,No,Low,Tier 3,Yes,Medium
1655,Male,CSE,8.91,83.3,81.6,1,6.5,77.8,5,4,4,3,4,5,3,7.3,10,No,High,Tier 3,Yes,Medium
1656,Female,ECE,9.72,82.1,84.1,0,5.7,81.8,6,3,4,4,5,3,0,6.9,6,Yes,Medium,Tier 2,Yes,Low
1657,Male,CSE,8.8,78.8,83.4,0,2.2,64.9,8,2,5,2,4,5,6,7.3,9,No,High,Tier 2,Yes,None
1658,Male,ECE,9.37,88.1,85.5,1,3.8,75.5,4,2,2,3,5,2,3,8.2,3,No,High,Tier 1,Yes,None
1659,Male,CSE,8.32,71.3,81.5,0,5.2,69.2,8,3,5,2,3,5,0,5.5,10,No,Medium,Tier 1,No,None
1660,Male,CSE,6.26,54.5,56.9,0,0.8,67.3,7,0,5,2,4,5,2,5.2,6,No,Low,Tier 1,Yes,Low
1661,Female,ME,6.32,61.2,58.0,0,1.0,69.5,7,0,5,1,3,6,3,7.5,7,No,High,Tier 3,Yes,None
1662,Male,ECE,7.94,80.3,64.1,0,8.9,87.0,6,2,5,4,3,6,5,8.7,10,Yes,High,Tier 1,Yes,Low
1663,Female,ECE,9.34,87.7,74.8,0,3.4,70.4,6,2,4,4,5,5,6,9.0,10,No,Medium,Tier 3,Yes,None
1664,Male,CE,8.16,73.8,74.9,1,0.2,64.5,7,4,5,5,5,5,4,5.5,10,No,Medium,Tier 2,Yes,Medium
1665,Female,IT,7.93,68.3,63.4,1,2.6,70.7,8,0,4,3,3,5,4,6.5,3,No,Medium,Tier 1,Yes,High
1666,Female,CE,9.87,87.7,84.7,0,4.7,71.7,7,2,5,3,5,5,4,5.2,5,No,Medium,Tier 1,Yes,Low
1667,Male,ECE,9.41,88.0,86.7,0,5.6,77.5,8,3,5,1,4,5,3,6.3,1,No,Medium,Tier 2,No,Medium
1668,Female,CE,8.65,75.3,76.1,0,2.7,79.5,5,2,4,4,4,4,4,8.3,8,No,High,Tier 3,Yes,High
1669,Male,CSE,8.91,77.9,74.8,1,1.6,62.1,6,2,5,1,5,3,2,7.0,2,No,Medium,Tier 3,Yes,Medium
1670,Female,CSE,9.08,75.3,78.7,0,5.7,79.9,8,2,5,3,4,3,2,6.6,8,Yes,Low,Tier 2,Yes,High
1671,Male,ECE,6.77,71.0,68.5,1,2.1,68.8,6,1,5,5,3,5,1,7.7,8,Yes,Medium,Tier 2,Yes,None
1672,Female,IT,8.17,78.4,74.2,0,3.5,70.9,8,3,5,1,4,4,5,6.0,8,Yes,Low,Tier 2,Yes,High
1673,Female,CSE,9.29,81.6,86.0,2,5.3,82.0,5,2,4,1,4,3,3,8.9,4,No,Low,Tier 3,Yes,Low
1674,Female,CSE,8.12,79.9,73.6,0,3.0,77.4,5,2,4,3,4,5,8,7.0,7,No,High,Tier 3,Yes,None
1675,Female,CSE,8.01,74.0,79.6,1,8.0,91.7,3,1,2,4,3,1,0,6.5,10,No,Low,Tier 2,Yes,High
1676,Male,IT,6.26,51.7,58.2,2,2.3,71.1,3,1,2,3,3,1,1,7.7,9,Yes,Low,Tier 2,Yes,High
1677,Male,ME,7.34,63.3,69.1,2,3.3,76.9,7,0,4,5,3,5,2,8.1,9,No,Medium,Tier 2,Yes,Low
1678,Male,CSE,9.15,77.3,73.9,0,3.2,64.5,6,3,5,4,4,5,8,8.9,8,Yes,Medium,Tier 2,Yes,High
1679,Male,ME,8.7,80.0,77.8,0,2.7,59.7,8,3,5,5,4,4,2,6.7,6,No,Medium,Tier 1,Yes,None
1680,Female,ECE,7.21,75.7,63.9,1,6.2,65.4,2,1,2,3,4,2,2,8.3,5,No,Low,Tier 2,Yes,Medium
1681,Male,ME,8.81,79.3,73.7,0,3.3,67.3,8,2,5,4,5,6,2,7.1,10,Yes,Low,Tier 3,Yes,None
1682,Female,CSE,7.66,65.8,61.9,0,9.7,97.3,8,2,5,3,4,5,1,6.3,10,No,Low,Tier 2,Yes,Low
1683,Female,IT,8.1,72.1,71.4,1,4.2,74.0,7,2,4,1,3,4,5,6.1,7,No,Medium,Tier 1,Yes,Medium
1684,Female,ECE,8.96,89.1,94.1,0,4.4,69.1,6,3,4,1,4,4,2,5.7,10,No,Low,Tier 3,Yes,Low
1685,Male,ME,7.72,73.2,64.4,0,0.9,74.8,7,0,4,4,3,4,2,6.1,2,No,High,Tier 1,Yes,None
1686,Female,CSE,6.89,62.8,63.2,0,2.8,64.2,3,0,3,4,3,2,2,8.3,5,No,Medium,Tier 1,Yes,Low
1687,Female,ECE,5.89,50.0,52.4,1,5.4,71.8,5,0,3,5,4,1,2,7.8,8,No,Low,Tier 1,Yes,Low
1688,Male,ECE,6.99,64.1,65.9,0,5.1,72.2,7,1,4,3,4,4,4,5.5,8,No,Medium,Tier 2,No,Medium
1689,Female,ECE,7.4,63.0,76.2,0,1.9,69.9,8,2,5,5,4,4,0,4.9,8,No,Medium,Tier 2,Yes,None
1690,Female,CSE,8.7,85.3,68.0,0,3.1,63.0,6,3,5,3,4,5,1,5.7,3,No,Medium,Tier 2,Yes,High
1691,Male,CE,6.9,57.2,57.4,1,0.0,62.6,6,2,4,2,4,3,1,6.1,2,No,Low,Tier 3,No,Low
1692,Male,CSE,7.67,64.9,76.7,0,2.4,61.4,4,2,3,5,4,4,2,6.6,4,Yes,Medium,Tier 2,Yes,Low
1693,Male,ME,8.38,78.3,77.3,0,7.5,85.1,5,3,3,4,4,2,4,8.4,7,No,Medium,Tier 3,Yes,Low
1694,Male,IT,7.48,67.7,64.9,0,4.5,76.7,5,4,3,1,4,3,4,6.3,10,Yes,High,Tier 1,Yes,Medium
1695,Male,ME,10.0,86.0,88.0,0,6.2,75.9,3,4,2,3,5,1,2,9.0,7,Yes,Low,Tier 3,Yes,None
1696,Male,CE,7.49,61.9,59.2,2,0.6,60.5,2,2,2,5,4,3,4,5.0,8,Yes,Medium,Tier 2,No,Low
1697,Male,ME,7.21,74.0,66.6,0,4.2,62.2,7,2,4,3,4,4,1,6.6,10,Yes,Medium,Tier 2,Yes,Low
1698,Male,ECE,6.05,54.0,54.9,1,3.8,73.0,7,0,5,5,3,4,4,7.9,10,Yes,High,Tier 2,Yes,High
1699,Female,IT,8.25,74.8,74.4,0,2.8,67.8,4,4,4,4,4,6,1,8.0,8,Yes,High,Tier 2,Yes,None
1700,Male,CSE,9.56,86.6,83.4,0,3.5,65.1,5,3,4,2,4,3,2,6.6,9,No,Low,Tier 1,Yes,High
1701,Female,ME,8.91,71.0,81.3,0,2.9,76.4,5,2,4,5,4,3,4,8.2,3,No,Low,Tier 3,Yes,None
1702,Male,CE,10.0,94.3,85.4,0,1.7,65.8,5,4,4,3,4,4,2,8.0,9,Yes,Medium,Tier 1,No,None
1703,Male,ECE,7.23,61.9,62.0,0,4.3,72.2,6,0,4,5,4,5,4,6.2,9,No,Low,Tier 1,No,Low
1704,Male,ECE,9.35,81.0,86.0,1,5.7,84.0,7,4,5,5,4,5,4,7.4,2,No,Medium,Tier 2,Yes,None
1705,Male,ECE,6.7,60.6,58.3,1,2.4,57.6,2,1,1,3,3,1,1,7.8,5,Yes,Low,Tier 3,Yes,Medium
1706,Male,IT,6.53,50.0,59.1,1,2.5,63.2,8,2,5,5,3,5,5,6.3,2,No,Medium,Tier 1,Yes,High
1707,Female,IT,8.06,63.8,70.5,1,5.6,74.9,3,3,2,1,4,1,2,9.0,7,No,High,Tier 3,No,None
1708,Male,ECE,9.58,90.4,88.6,0,4.1,62.5,8,2,5,2,5,5,2,6.0,4,No,High,Tier 3,Yes,Low
1709,Female,ME,9.94,92.8,86.9,0,3.3,68.0,2,4,2,4,5,3,4,7.2,6,No,Medium,Tier 2,Yes,Low
1710,Female,IT,8.16,69.4,75.0,0,4.2,62.5,5,2,3,2,4,5,1,5.5,10,No,Medium,Tier 2,Yes,Low
1711,Male,CSE,8.07,78.2,76.5,0,8.1,78.3,4,4,3,5,5,4,2,7.1,6,No,High,Tier 3,Yes,Low
1712,Male,CSE,6.43,64.6,57.6,2,6.3,80.3,6,2,4,5,4,5,4,5.7,6,No,Low,Tier 2,Yes,High
1713,Female,CE,8.24,67.4,73.1,0,7.4,81.0,1,3,1,2,4,2,2,6.6,6,No,Medium,Tier 2,Yes,None
1714,Male,IT,8.58,78.9,75.1,0,5.5,77.4,4,4,3,2,4,3,6,5.1,3,No,Medium,Tier 3,Yes,Medium
1715,Male,IT,7.59,65.7,67.3,1,2.5,61.7,7,1,5,3,4,6,5,8.0,6,No,Low,Tier 3,Yes,Low
1716,Female,ECE,6.23,50.0,63.5,0,3.1,67.6,1,0,1,3,3,0,2,7.4,10,No,Medium,Tier 3,Yes,Low
1717,Male,CSE,8.03,65.7,77.7,2,2.5,65.5,6,3,4,4,4,4,5,8.3,9,Yes,Low,Tier 1,Yes,Low
1718,Female,ECE,8.25,76.1,76.9,1,5.2,66.2,7,2,4,2,4,6,1,6.6,4,No,Medium,Tier 1,Yes,Low
1719,Female,CSE,8.62,73.0,75.1,0,3.4,73.7,8,2,5,1,4,5,4,8.4,9,No,Low,Tier 1,Yes,None
1720,Male,CSE,7.26,70.9,72.0,2,2.3,73.7,2,3,3,2,4,3,2,7.0,6,No,Medium,Tier 2,Yes,None
1721,Male,CE,7.93,72.3,80.5,1,3.8,77.1,5,4,4,2,4,3,5,7.1,6,No,Low,Tier 2,Yes,Low
1722,Male,CSE,8.12,83.7,64.2,0,1.2,54.8,7,2,5,2,4,4,3,9.0,4,No,High,Tier 2,Yes,High
1723,Male,IT,8.82,71.3,79.0,0,6.0,82.2,8,3,5,5,5,5,7,6.4,9,Yes,Medium,Tier 2,Yes,None
1724,Male,ECE,7.69,77.7,70.1,0,2.1,63.8,7,0,5,2,4,5,8,8.5,5,No,Medium,Tier 3,Yes,Medium
1725,Female,ME,8.11,78.4,70.8,0,5.8,86.5,7,3,5,2,4,6,1,7.6,1,No,Medium,Tier 3,Yes,Low
1726,Male,CSE,7.27,64.6,57.8,0,4.9,74.0,6,1,4,5,3,2,5,6.3,7,No,Medium,Tier 3,Yes,High
1727,Male,ECE,8.3,81.9,70.6,1,5.2,81.2,7,4,4,4,4,5,4,5.4,10,No,Low,Tier 1,Yes,Low
1728,Female,CSE,7.03,62.7,70.2,0,1.7,59.2,8,1,5,5,4,5,4,5.8,8,No,Medium,Tier 1,No,None
1729,Female,IT,10.0,97.9,85.3,0,4.1,72.4,8,4,5,4,5,4,4,8.4,7,No,Low,Tier 3,Yes,High
1730,Female,IT,8.03,68.1,69.1,0,3.0,82.1,8,3,5,1,4,6,3,9.0,7,No,Low,Tier 2,Yes,None
1731,Male,ECE,8.04,73.2,73.1,0,0.5,54.6,4,1,3,1,4,1,1,7.1,4,No,Medium,Tier 2,Yes,Medium
1732,Female,CSE,9.39,84.0,84.5,1,6.9,81.6,4,3,3,5,4,2,3,7.2,4,No,Low,Tier 1,No,Medium
1733,Male,IT,9.63,80.2,84.0,0,3.8,75.1,7,2,5,3,5,3,3,7.9,1,No,Medium,Tier 1,Yes,Low
1734,Male,ECE,7.54,63.4,71.7,1,3.1,67.1,7,3,5,3,4,5,2,7.1,2,No,Medium,Tier 2,No,High
1735,Male,CSE,10.0,91.1,93.7,0,6.7,76.1,2,4,3,4,5,3,5,8.3,3,No,Medium,Tier 3,Yes,High
1736,Female,ME,10.0,89.1,85.6,0,5.9,84.1,3,3,2,4,5,2,2,7.3,5,No,Medium,Tier 3,Yes,High
1737,Male,IT,8.69,79.8,71.7,0,10.0,91.7,5,2,3,1,5,2,4,7.2,10,No,Medium,Tier 2,Yes,High
1738,Male,CSE,7.84,66.3,72.8,0,2.1,75.7,7,1,4,1,4,6,4,6.2,9,No,Medium,Tier 2,Yes,Low
1739,Male,CSE,8.36,70.1,74.9,0,2.9,67.2,6,3,4,3,4,4,3,5.9,7,No,Medium,Tier 3,Yes,None
1740,Male,IT,7.88,68.1,73.2,1,7.9,85.5,4,3,4,1,4,2,3,4.0,8,No,Low,Tier 2,Yes,Medium
1741,Female,CSE,8.03,73.5,72.0,1,2.3,61.9,5,2,4,5,4,6,2,8.5,7,No,Medium,Tier 2,Yes,Low
1742,Female,CSE,7.14,63.2,61.7,0,2.5,72.3,8,0,5,5,3,6,4,6.8,5,Yes,Medium,Tier 3,Yes,None
1743,Female,ME,8.09,70.7,71.8,1,3.8,67.2,6,3,5,1,4,6,3,6.5,8,No,Medium,Tier 3,Yes,Low
1744,Male,IT,8.44,79.3,82.7,2,7.3,84.8,7,0,5,4,5,5,6,4.7,8,No,High,Tier 3,Yes,High
1745,Male,ECE,8.73,80.8,75.1,0,2.9,67.3,3,3,2,2,4,2,3,6.2,1,No,High,Tier 1,Yes,None
1746,Male,IT,9.08,84.0,80.7,0,8.6,85.6,8,2,5,5,4,4,3,6.1,6,No,Low,Tier 2,No,High
1747,Male,ME,8.41,75.3,68.9,0,4.0,72.5,7,2,5,5,5,5,3,6.0,2,No,Low,Tier 3,Yes,Low
1748,Male,CSE,10.0,86.4,82.5,0,6.7,80.5,4,4,3,1,5,3,2,7.4,4,No,Low,Tier 1,Yes,None
1749,Female,IT,7.37,60.0,60.1,0,3.3,70.4,2,1,3,3,4,3,7,7.1,4,No,Low,Tier 3,Yes,High
1750,Male,ECE,7.35,64.5,57.1,1,2.0,59.5,8,2,5,5,4,5,4,5.4,10,Yes,Low,Tier 1,Yes,High
1751,Male,CSE,7.5,68.1,61.5,1,5.1,77.4,6,1,5,4,4,3,3,5.4,10,No,Medium,Tier 3,Yes,Low
1752,Male,ME,9.27,87.8,85.7,0,1.1,60.7,6,3,5,3,4,6,3,5.4,7,No,High,Tier 2,Yes,Low
1753,Male,ECE,7.54,66.4,71.3,0,0.7,64.7,2,1,1,2,5,1,2,9.0,10,No,Medium,Tier 1,Yes,Low
1754,Male,CSE,8.64,71.8,71.5,0,5.4,79.1,3,4,3,4,4,3,6,8.8,2,No,Low,Tier 2,Yes,High
1755,Female,CSE,9.42,78.0,78.6,0,2.9,64.7,8,4,5,1,5,5,3,6.0,6,No,Medium,Tier 2,Yes,None
1756,Female,ECE,6.31,57.8,56.2,0,1.2,57.6,3,1,1,3,3,2,2,4.6,5,No,Medium,Tier 2,Yes,Low
1757,Female,IT,6.98,66.8,74.3,2,2.8,70.6,7,3,5,5,3,4,4,7.2,9,No,High,Tier 2,Yes,Medium
1758,Male,ME,8.37,68.7,71.8,0,5.1,75.1,4,1,3,4,4,4,2,7.1,6,No,High,Tier 3,Yes,Low
1759,Male,IT,7.65,74.6,67.3,0,2.1,67.1,6,3,5,5,3,6,2,7.4,3,No,High,Tier 2,Yes,Low
1760,Male,CSE,8.81,73.5,85.7,0,0.0,57.9,4,3,3,1,5,3,7,7.9,3,No,Medium,Tier 2,Yes,High
1761,Male,CSE,6.54,55.3,64.6,0,3.7,69.6,5,2,3,4,4,3,0,7.5,5,No,Medium,Tier 1,No,High
1762,Female,CSE,8.87,85.0,83.5,0,4.7,70.3,7,3,4,1,5,5,3,5.7,8,No,Low,Tier 3,Yes,High
1763,Male,CSE,7.71,67.0,74.4,0,5.6,77.4,5,3,4,4,5,4,6,7.4,4,No,Medium,Tier 1,Yes,Low
1764,Male,CSE,9.01,80.4,87.3,1,6.0,75.3,7,3,5,4,4,6,1,8.0,5,No,Low,Tier 2,Yes,High
1765,Male,CE,9.29,85.6,81.0,0,3.7,61.6,6,3,4,5,5,4,2,6.1,3,No,Medium,Tier 3,Yes,Medium
1766,Male,IT,10.0,96.0,92.5,0,7.8,83.6,5,4,5,5,4,6,3,7.4,10,Yes,Medium,Tier 1,No,None
1767,Female,IT,6.43,57.4,55.9,1,3.8,71.9,4,2,3,5,3,4,1,6.3,5,Yes,Low,Tier 2,No,Medium
1768,Male,CSE,8.38,76.0,71.3,0,3.5,79.8,3,2,2,4,5,3,1,9.0,8,No,Low,Tier 1,Yes,None
1769,Male,IT,8.93,79.5,83.1,0,3.4,65.6,8,3,5,5,4,3,6,5.4,10,No,Low,Tier 3,Yes,Medium
1770,Male,ECE,8.78,72.1,77.9,0,4.3,72.8,4,3,2,4,4,1,3,8.4,1,No,Low,Tier 2,Yes,Medium
1771,Male,CSE,8.78,85.4,78.4,0,5.0,80.3,7,2,4,4,5,6,3,5.0,6,No,Low,Tier 3,Yes,Medium
1772,Female,IT,7.97,57.1,77.6,0,6.8,81.5,8,1,5,3,5,3,1,9.0,2,No,Low,Tier 3,No,None
1773,Female,ME,7.79,71.6,72.0,0,2.9,72.2,2,1,1,5,4,3,2,5.6,6,No,Low,Tier 2,Yes,Medium
1774,Female,CSE,7.39,72.2,65.8,0,2.4,68.3,4,2,3,1,4,3,1,7.2,5,No,Low,Tier 3,Yes,None
1775,Female,ECE,9.0,87.5,80.5,0,4.3,73.1,7,4,5,2,4,5,3,5.0,4,Yes,High,Tier 2,Yes,High
1776,Male,CSE,9.94,85.3,82.6,0,3.1,69.3,7,4,5,5,5,4,7,5.4,7,No,Medium,Tier 2,Yes,Medium
1777,Female,CE,7.78,72.0,73.4,0,1.8,67.2,6,2,5,4,4,5,3,8.1,7,No,Low,Tier 2,No,None
1778,Male,ECE,8.88,75.6,79.3,0,6.4,84.1,8,3,5,1,4,5,2,8.2,5,No,Medium,Tier 3,Yes,None
1779,Male,IT,6.52,55.2,57.5,0,6.3,86.7,7,0,5,4,3,4,3,7.3,7,No,High,Tier 2,Yes,Medium
1780,Female,CSE,7.74,75.4,77.7,0,1.1,56.0,7,0,4,3,4,3,1,7.9,9,No,Medium,Tier 2,Yes,Low
1781,Male,ECE,8.84,80.0,83.6,0,3.7,66.8,4,1,2,1,4,1,2,8.3,8,No,Low,Tier 2,Yes,Medium
1782,Female,ECE,6.69,61.5,61.3,1,5.2,81.9,4,0,2,1,3,3,2,6.2,1,No,Medium,Tier 2,No,Low
1783,Male,ECE,8.4,79.9,77.6,1,7.8,88.3,3,2,2,3,5,3,0,5.3,10,No,Medium,Tier 1,No,Medium
1784,Female,ECE,7.72,74.8,75.1,1,3.9,72.2,0,1,1,4,4,1,0,7.0,10,Yes,Medium,Tier 2,No,None
1785,Female,CE,6.76,59.9,59.8,4,5.7,77.8,2,1,1,3,4,0,4,6.3,2,No,Medium,Tier 2,Yes,Medium
1786,Female,IT,8.64,69.4,81.4,0,3.3,72.4,8,1,5,3,4,5,2,7.5,7,Yes,High,Tier 2,Yes,High
1787,Female,IT,8.15,71.9,68.1,0,4.9,76.9,8,2,5,2,4,6,5,7.7,5,No,High,Tier 2,Yes,Medium
1788,Female,IT,8.96,83.7,81.8,1,5.8,74.6,5,2,4,5,4,4,2,6.2,1,No,Medium,Tier 2,Yes,None
1789,Male,IT,8.96,72.8,72.5,1,4.7,67.1,6,3,5,3,4,5,3,7.8,3,Yes,Medium,Tier 3,Yes,High
1790,Male,ME,7.8,67.7,71.0,2,4.1,68.4,4,2,3,1,3,3,1,7.8,3,No,Medium,Tier 3,Yes,None
1791,Male,IT,8.82,77.3,85.7,1,5.9,77.0,5,4,3,1,4,2,3,7.9,10,No,High,Tier 2,Yes,Medium
1792,Female,ECE,8.27,75.6,71.9,0,6.7,80.1,4,4,2,4,3,4,4,6.5,5,No,Low,Tier 1,Yes,Medium
1793,Male,ECE,8.48,73.1,76.6,1,4.3,69.9,7,1,4,1,4,5,2,7.9,8,Yes,High,Tier 3,Yes,Low
1794,Female,ECE,8.05,72.7,69.0,0,6.1,87.7,8,2,5,2,4,6,9,7.6,6,No,Low,Tier 3,Yes,None
1795,Male,ECE,9.0,75.3,82.1,0,2.9,64.3,4,4,3,3,5,3,1,7.8,4,Yes,Medium,Tier 2,No,None
1796,Male,CSE,9.02,83.6,75.6,0,3.2,65.0,8,4,5,4,4,4,5,9.0,6,No,High,Tier 1,Yes,High
1797,Female,IT,8.59,79.4,71.7,0,7.1,80.5,7,1,5,2,4,6,6,7.4,4,No,Low,Tier 1,Yes,High
1798,Male,ECE,8.12,89.9,75.4,1,0.0,55.0,7,1,5,5,4,5,2,6.3,4,Yes,Medium,Tier 1,No,Low
1799,Male,CSE,7.79,65.1,65.3,1,3.5,77.1,8,2,5,3,3,6,2,5.7,6,No,Low,Tier 1,Yes,None
1800,Male,ECE,8.55,74.9,84.5,0,4.4,73.1,4,1,3,4,5,3,2,8.4,9,Yes,Medium,Tier 3,Yes,High
1801,Female,CSE,7.43,73.4,74.2,0,1.7,75.0,7,3,5,4,3,6,7,7.4,1,No,Low,Tier 2,Yes,Low
1802,Female,CSE,9.89,81.0,84.1,0,6.2,86.0,8,2,4,3,4,3,3,9.0,3,No,Medium,Tier 2,Yes,Low
1803,Male,CSE,7.89,84.7,82.4,0,3.9,70.3,5,3,2,1,3,1,3,4.6,10,No,Medium,Tier 3,Yes,Low
1804,Male,ECE,7.84,68.1,70.3,0,5.4,72.5,7,1,4,3,4,3,3,8.1,8,No,High,Tier 3,Yes,Low
1805,Male,ECE,8.81,71.6,79.4,0,7.0,82.9,6,3,5,4,4,6,2,6.7,10,No,High,Tier 3,Yes,Medium
1806,Female,CE,6.81,63.5,65.5,0,6.5,86.2,7,1,4,4,3,3,2,6.6,9,No,Low,Tier 3,Yes,Medium
1807,Female,CE,7.29,65.9,72.5,1,3.3,64.5,1,3,1,4,4,2,0,6.1,4,Yes,Medium,Tier 2,Yes,Low
1808,Male,ECE,7.62,63.6,75.4,0,1.7,55.3,6,1,4,4,4,1,3,8.1,9,No,Low,Tier 3,Yes,High
1809,Male,ECE,8.19,70.4,83.9,0,3.2,67.4,1,2,1,3,3,1,3,7.7,10,Yes,Low,Tier 3,Yes,Low
1810,Male,ECE,8.24,77.6,76.3,2,4.3,69.0,3,0,3,4,4,2,3,5.6,10,No,Low,Tier 1,Yes,Medium
1811,Female,CE,7.38,59.9,68.5,0,0.4,66.1,4,3,2,1,3,2,2,7.2,4,No,High,Tier 2,Yes,Low
1812,Female,CSE,9.56,89.3,88.3,0,7.2,76.3,8,3,5,4,4,6,1,7.8,4,No,High,Tier 2,Yes,Medium
1813,Male,CSE,7.11,60.7,64.8,1,4.2,75.0,4,1,2,5,4,1,0,7.2,7,No,Low,Tier 3,Yes,None
1814,Male,CE,8.02,85.4,65.3,0,3.5,67.3,7,2,5,4,4,5,3,8.3,7,Yes,Low,Tier 2,Yes,None
1815,Male,ECE,8.61,85.1,67.3,0,0.1,56.4,3,1,2,2,5,2,0,6.7,10,No,Low,Tier 2,Yes,High
1816,Female,CSE,8.79,72.7,74.1,0,4.0,74.3,8,2,4,1,5,4,3,4.3,6,Yes,Medium,Tier 1,Yes,None
1817,Male,CSE,9.56,84.0,90.3,0,4.2,66.3,6,4,5,5,5,4,2,7.2,8,No,Medium,Tier 2,Yes,Medium
1818,Female,IT,10.0,94.5,89.0,0,2.3,72.8,5,4,3,2,5,3,2,7.2,6,Yes,Low,Tier 1,Yes,High
1819,Female,IT,7.65,54.1,63.6,0,4.6,75.1,4,1,3,1,3,2,0,7.4,2,No,Medium,Tier 2,No,Medium
1820,Male,CE,8.11,68.4,79.0,1,3.7,66.9,7,2,5,4,4,6,3,8.3,10,No,Medium,Tier 3,No,None
1821,Male,ECE,6.99,60.5,59.9,1,0.8,73.1,4,2,3,4,4,3,2,4.7,5,No,High,Tier 1,Yes,Low
1822,Male,ECE,7.4,59.0,55.2,0,5.4,84.3,4,0,3,4,5,3,3,6.7,7,No,Medium,Tier 2,Yes,High
1823,Female,IT,9.26,83.4,77.2,0,8.9,77.2,8,2,5,4,4,4,2,5.9,10,No,Medium,Tier 1,Yes,Low
1824,Female,IT,8.65,75.8,75.1,1,7.6,81.0,7,2,5,1,4,5,4,5.6,10,Yes,Medium,Tier 1,Yes,Medium
1825,Female,CSE,8.35,71.0,71.2,0,5.0,72.8,8,3,5,3,4,5,7,6.9,1,No,High,Tier 2,Yes,Medium
1826,Male,IT,9.0,88.0,80.4,0,4.6,69.9,6,1,5,2,4,6,8,7.8,7,Yes,Low,Tier 1,Yes,Medium
1827,Male,CSE,7.36,70.5,67.6,0,1.0,69.1,7,1,4,4,3,4,0,7.4,10,Yes,Medium,Tier 2,Yes,Medium
1828,Female,CSE,6.78,65.2,62.5,1,4.5,69.2,2,1,2,4,3,1,2,6.2,8,Yes,High,Tier 1,Yes,Low
1829,Female,ME,9.08,81.9,81.1,0,3.4,69.1,7,3,5,3,3,5,4,6.8,3,No,Low,Tier 1,Yes,Medium
1830,Male,ECE,7.02,64.8,68.0,1,0.0,58.7,8,1,5,1,3,3,3,8.1,8,Yes,Low,Tier 2,Yes,Medium
1831,Female,IT,9.22,91.6,88.5,0,3.2,58.0,8,4,5,3,5,6,3,7.8,2,No,Medium,Tier 2,Yes,None
1832,Female,CSE,8.31,68.9,77.5,0,2.9,72.8,6,4,4,4,4,5,3,6.3,10,No,High,Tier 1,Yes,Low
1833,Male,ECE,5.42,50.0,54.0,1,0.9,70.7,6,0,4,4,2,6,1,6.3,2,No,Medium,Tier 2,Yes,Medium
1834,Female,IT,7.67,74.5,61.8,1,3.8,67.4,7,2,5,3,3,3,0,4.9,3,No,High,Tier 3,No,Medium
